"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NEFH",-0.0718307027398408,6.50456510576684,-1.29640377271448,0.195478200759529,0.333935777185408,-6.96425727471772
"PLCL1",0.0212955535860737,2.14331270698362,1.29570025493195,0.195720361259675,0.333935777185408,-6.9651662517578
"GABRA6",-0.00128568175423109,0.0342797811988085,-1.29553185884105,0.195778358217555,0.333935777185408,-6.96538375452247
"NDUFB2",-0.0911675610103053,9.47216871542078,-1.29512635321133,0.195918069444677,0.333935777185408,-6.96590739614285
"UHRF1",-0.00296369512089659,0.140269958686846,-1.29500610015203,0.195959515023171,0.333935777185408,-6.96606265124849
"HIST1H2AJ",0.00114193040710845,0.0215750717518168,1.29492405977242,0.195987794185277,0.333935777185408,-6.96616856290039
"TIGD7",-0.0061559160530163,0.33369651415029,-1.2944523774944,0.196150440378152,0.334011449106859,-6.96677736122076
"BMP8A",-0.00186107174288949,0.067474135302803,-1.29232349988099,0.196885757680667,0.334981160091638,-6.96952235473048
"BCCIP",0.00854439683228581,0.609541414431615,1.29211736484278,0.196957064393703,0.334981160091638,-6.96978790885531
"GDAP1",0.00505880753608001,0.231884469728888,1.29171166208892,0.19709746144077,0.335018248237169,-6.97031043388438
"CNDP1",-0.0476709634860213,2.96939150697504,-1.29090488416717,0.197376872509702,0.335166560612674,-6.97134903972493
"ZNF502",-0.00648279159248116,0.245397891939332,-1.29077465368882,0.197422002428138,0.335166560612674,-6.97151663158484
"OR7E13P",0.00735142903867828,0.15252133327079,1.29001527408519,0.197685307854594,0.335221211745881,-6.97249353269603
"C13orf23",-0.0130432879563235,0.568104204057553,-1.2899973724047,0.19769151814819,0.335221211745881,-6.97251655536079
